,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Suve kommunaalid,Talve kommunaalid,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Katastritunnus,Kinnistu number,Energiamärgis,Materjal,Küte,Sanitaar,Side,Köögi pind,Rõdu,Rõdu pind,Ehitusaasta,Lisaväärtused,Parkimine,Lisaruumid,Ventilatsioon,Vannitube,Pliit,Saadaval,Lisainfo,Lift,Krunt,Katus,Lisanduvad kommunaalid,Tagatisraha,Maakleritasu,tasuta parkimine,Lisanduvad kommunaalkulud,Parkimiskohti,tasuline parkimine,Piirangud,Sihtotstarve,KM,Detailplaan,maakond
3374,4147808,"Sõpruse pst 175, Siili,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,43.2 m²,9,9,korteriomand,,135 000 €,3 125 €/m²,,,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,,,,,rõdu,,1971,,,,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
3375,1695507,"Muldvalge tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,2,44.1 m²,2,3,korteriomand,"turvauks,trepikoda lukus",124 000 €,2 811.79 €/m²,,,"390 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:302:0004,,E,paneelmaja,keskküte,"boiler,pesumasin,dušš",,,,,,"mööbel,TV,külmik",,,,,,,,,,,,,,jah,,,,,,,,harju
3376,4215479,"Muldvalge tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,2,44.1 m²,2,3,korteriomand,"turvauks,trepikoda lukus",124 000 €,2 811.79 €/m²,,,"390 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:302:0004,,E,paneelmaja,keskküte,"boiler,pesumasin,dušš",,,,,,"mööbel,TV,külmik",,,,,,,,,,,,,,jah,,,,,,,,harju
3377,1844605,"Paju tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-16,renoveeritud,3,2,63.2 m²,,3,korteriomand,"trepikoda lukus,turvasüsteem",159 000 €,2 515.82 €/m²,,,"500 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,keskküte,"saun,dušš,boiler",,,rõdu,,2006,,,,,,,,,,,,,,,jah,,,,,,,,harju
3378,3454325,"Mäe tn 30, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-16,renoveeritud,3,2,50.9 m²,1,2,,,89 000 €,1 748.53 €/m²,,,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",62506:040:3340,1661805,energiamärgis määramata,kivimaja,kamin,"pesumasin,boiler,dušš",,,,,,,,,,,elektripliit,,,,962 m²,eterniit,,,,jah,,,,,,,,harju
3379,5656148,"Salu tee 31,Lohkva küla, Luunja vald, Tartu maakond",2022-10-16,valmis,2,,58.2 m²,1,2,korteriomand,,129 000 €,2 216.49 €/m²,,,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",43201:001:0155,0,,paneelmaja,"gaasiküte,põrandaküte","pesumasin,vann",internet,,rõdu,,2002,"mööbel,mööbli võimalus,külmik",,,,,,,,,,,,,,,,,,,,,,harju
3380,1484113,"A. Bastrakovi tn 5,Narva linn, Ida-Viru maakond",2022-10-16,valmis,4,3,78.1 m²,4,4,,"trepikoda lukus,naabrivalve",71 389 €,,,,"224 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,vann,,,,,1961,"mööbel,mööbli võimalus",tasuta parkimine,,,1,,,,,,,,,,,,,,,,,,harju
3381,7380638,"Tulika tn 14, Rääma,Pärnu linn, Pärnu maakond",2022-10-16,vajab renoveerimist,2,,49.6 m²,4,5,korteriomand,trepikoda lukus,78 000 €,1 572.58 €/m²,,,"245 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",62507:078:9310,,D,,,"pesumasin,wc ja vannituba eraldi",,,rõdu,,1986,külmik,,panipaik,,,,,http://www.arcovara.ee/318258,,5966 m²,,,,,,Added_to_price,,,,,,,harju
3382,8323460,"Karu tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,san remont tehtud,1,1,19.35 m²,4,5,korteriomand,"turvauks,trepikoda lukus",54 500 €,2 816.54 €/m²,,,"171 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,kivimaja,keskküte,"tsentraalne kanalisatsioon,dušš,wc ja vannituba eraldi","internet,telefon,digi-TV",,,,1990,"kinnine hoov,mööbli võimalus",kindel parkimiskoht kinnistul,,sundventilatsioon,1,elektripliit,,,,,rullmaterjal,,,,,,,,,,,,harju
3383,1050258,"E. Vilde tee 134,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,san remont tehtud,2,1,44.7 m²,4,5,korteriomand,"turvauks,trepikoda lukus",98 000 €,2 192.39 €/m²,,,"308 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"tsentraalne kanalisatsioon,wc ja vannituba eraldi,dušš,vann","internet,telefon,digi-TV",,rõdu,,1965,,tasuta parkimine,garderoob,sundventilatsioon,1,gaasipliit,,,,,rullmaterjal,,,,,,,,,,,,harju
3384,3080348,"Oja tn 130, Rääma,Pärnu linn, Pärnu maakond",2022-10-16,uus viimistlus,2,1,50.9 m²,3,3,korteriomand,,134 900 €,2 650.29 €/m²,,,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,,,,,,,2006,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3385,3471458,"Taludevahe tn 69, Tiskre,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,4,3,174 m²,4,4,korteriomand,,295 000 €,1 695.40 €/m²,,,"927 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,0,energiamärgis määramata,kivimaja,,,,,rõdu,,2008,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3386,8851704,"Tähe tn 5, Rääma,Pärnu linn, Pärnu maakond",2022-10-16,renoveeritud,2,1,41.5 m²,1,3,korteriomand,"trepikoda lukus,turvauks",81 900 €,1 973.49 €/m²,,,"257 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",62506:040:3940,0,D,kivimaja,keskküte,"dušš,vann,boiler",,,,,1968,,,panipaik,,,,,,,,,,,,jah,,,,,,,,harju
3387,6990898,"E. Vilde tee 112,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,55 m²,12,14,korteriomand,"trepikoda lukus,turvauks,videokaamerad",123 000 €,2 236.36 €/m²,,,"386 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:3870,,D,"kivimaja,betoonmaja,paneelmaja",keskküte,"wc ja vannituba eraldi,vann,dušš","digi-TV,internet",8.00,"prantsuse rõdu,rõdu",5.00,1978,,"kindel parkimiskoht kinnistul,tasuta parkimine",,,1,elektripliit,,,jah,,bituumen,,,,,,,,,,,,harju
3388,5806486,"Sõpruse väljak 4,Kehra linn, Harju maakond",2022-10-16,valmis,2,2,43.9 m²,1,2,korteriomand,,39 999 €,911.14 €/m²,,,"126 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",29001:005:0680,,energiamärgis määramata,kivimaja,,,,,,,1958,,,panipaik,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
3389,8114568,"Virbi tn 8,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,47.8 m²,2,5,korteriomand,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",185 000 €,3 870.29 €/m²,80.00,120.00,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,"keskküte,põrandaküte","vann,pesumasin","kaabel-TV,telefon,internet",,rõdu,3.40,2017,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
3390,6203427,"Salu tee 61,Rõõmu küla, Luunja vald, Tartu maakond",2022-10-16,renoveeritud,2,,43.7 m²,2,2,korteriomand,trepikoda lukus,107 800 €,2 466.82 €/m²,,,"339 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",43201:001:0140,,energiamärgis määramata,puitmaja,gaasiküte,"saun,dušš",,,rõdu,,2006,,,,,,,,http://www.arcovara.ee/319823,,1452 m²,,,,,,Added_to_price,,,,,,,harju
3391,3978849,"Kirde tn,Elva linn, Tartu maakond",2022-10-16,,3,,72.8 m²,3,4,korteriomand,,117 000 €,1 607.14 €/m²,,,"368 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,keskküte,"boiler,dušš",,,,,2007,,,,,,elektripliit,,,,,,,,,,,,,,,,,harju
3392,6987949,"Virbi tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,3,2,66.3 m²,1,5,,,150 000 €,2 262.44 €/m²,,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,E,paneelmaja,,,,,rõdu,,1981,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3393,6017542,"Veeru tn 8,Maardu linn, Harju maakond",2022-10-16,,3,2,64.8 m²,9,9,,,119 000 €,1 836.42 €/m²,,,"374 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,,,,,rõdu,,1986,,,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3394,5336124,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,66.5 m²,14,17,korteriomand,"turvauks,trepikoda lukus",325 000 €,4 887.22 €/m²,,,"1 021 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:4739,21021050,C,kivimaja,"põrandaküte,keskküte","dušš,wc ja vannituba eraldi",kaabel-TV,,rõdu,,2022,,,panipaik,,,,,,jah,,,,,,,,,,,,,,harju
3395,8949483,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,66.5 m²,14,17,korteriomand,"turvauks,trepikoda lukus",309 900 €,4 660.15 €/m²,,,"974 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:4739,21021050,C,kivimaja,"põrandaküte,keskküte","dušš,wc ja vannituba eraldi",kaabel-TV,,rõdu,,2022,,,panipaik,,,,,,jah,,,,,,,,,,,,,,harju
3396,2443733,"Kivi tn 24a,Jõhvi linn, Ida-Viru maakond",2022-10-16,valmis,1,,48.1 m²,2,3,korteriomand,"turvauks,trepikoda lukus",19 900 €,413.72 €/m²,,,"63 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",25301:002:0006,,C,kivimaja,keskküte,vann,kaabel-TV,,rõdu,,1992,mööbel,,,sundventilatsioon,,elektripliit,,,,2453 m²,eterniit,,,,jah,,,,,,,,harju
3397,6940931,"Paekaare tn 68,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,2,69 m²,3,5,korteriomand,"turvauks,trepikoda lukus",149 000 €,2 159.42 €/m²,,,"468 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:312:0100,2165801,D,paneelmaja,keskküte,"vann,wc ja vannituba eraldi",internet,9.00,rõdu,4.00,1986,mööbli võimalus,tasuta parkimine,kelder,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3398,6369274,"Tüve tn 3, Tondi,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,1,40.5 m²,2,2,korteriomand,,89 900 €,2 219.75 €/m²,,,"282 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78407:702:2050,,energiamärgis määramata,kivimaja,,,,,,,1963,,,,,1,,,,,,,,,,,,,,,,,,harju
3399,6348712,"Õismäe tee 23,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,1,52.7 m²,5,5,,,99 990 €,1 897.34 €/m²,,,"314 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,paneelmaja,,,,,rõdu,,1975,,,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3400,8153772,"Narva mnt 90, Kadriorg,Kadriorg, Tallinn, Harju maakond",2022-10-16,valmis,2,1,49.5 m²,3,3,korteriomand,,244 000 €,4 929.29 €/m²,,,"767 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:2817,,C,kivimaja,,"dušš,vann,pesumasin",,,rõdu,6.10,2011,,,,,,,,,jah,,,,,,,,,,,,,,harju
3401,7139702,"Lootsi tn 3a, Sadama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,48.9 m²,4,7,korteriomand,"turvauks,trepikoda lukus",249 000 €,5 092.02 €/m²,,,"782 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:114:0560,,,kivimaja,keskküte,"dušš,pesumasin","kaabel-TV,internet",,rõdu,3.40,2005,"mööbel,külmik",,,kliimaseade,,elektripliit,,,jah,,,,,,,,,,,,,,harju
3402,1210816,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,,48.2 m²,5,14,,,221 335 €,4 592.01 €/m²,,,"695 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,keskküte,vann,,,,,2020,,,,,,,,,jah,,,,,,,,,,,,,,harju
3403,4750701,"Võistluse tn 6/2-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,,40.9 m²,6,14,,,194 727 €,4 761.05 €/m²,,,"612 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,"keskküte,põrandaküte",,,,,,2020,mööbel,,,,,,,,jah,,,,,,,,,,,,,,harju
3404,5623640,"Võistluse tn 6/1-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,,71.3 m²,7,14,,,279 496 €,3 920 €/m²,,,"878 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,"keskküte,põrandaküte","dušš,wc ja vannituba eraldi,vann",,,rõdu,4.00,2020,,,,,,,,,jah,,,,,,,,,,,,,,harju
3405,3588669,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,,71.5 m²,3,14,,,277 135 €,3 876.01 €/m²,,,"871 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,"keskküte,põrandaküte","dušš,vann",,,rõdu,4.10,2020,mööbel,,,,,,,,jah,,,,,,,,,,,,,,harju
3406,5887308,"Kivila tn 38,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,,64.8 m²,7,9,korteriomand,,175 000 €,2 700.62 €/m²,80.00,200.00,"550 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"vann,pesumasin",,,,,,"mööbel,külmik",,,,,,,,jah,,,,,,,,,,,,,,harju
3407,4543203,"Kivila tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,4,,79.9 m²,5,9,korteriomand,,144 900 €,1 813.52 €/m²,80.00,140.00,"455 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0380,,,paneelmaja,keskküte,wc ja vannituba eraldi,,,,,,"mööbel,külmik",,,,,,,,jah,,,,,,,,,,,,,,harju
3408,8765130,"Paepargi tn 39,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,,53.5 m²,5,7,korteriomand,,204 900 €,3 829.91 €/m²,,,"644 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,paneelmaja,keskküte,"dušš,pesumasin",,,rõdu,6.10,2019,"mööbel,külmik",,,,,,,,jah,,,,,,,,,,,,,,harju
3409,6083552,"M. Härma tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,3,3,65 m²,1,9,korteriomand,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",139 800 €,2 150.77 €/m²,,,"439 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:311:0041,10167601,E,paneelmaja,keskküte,"dušš,vann","kaabel-TV,internet",,rõdu,3.00,1980,,,,,,,,,jah,,,,,,,,,,,,,,harju
3410,4975099,"Punane tn 19-1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,2,50 m²,9,9,korteriomand,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",111 000 €,2 220 €/m²,60.00,115.00,"349 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:312:0700,11339401,E,paneelmaja,keskküte,,"kaabel-TV,telefon,internet",8.00,rõdu,3.00,1975,,,,,,,,,jah,,,,,,,,,,,,,,harju
3411,2591381,"Võistluse tn 6/1-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,,70.7 m²,6,14,,,270 368 €,3 824.16 €/m²,,,"849 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,"keskküte,põrandaküte","dušš,wc ja vannituba eraldi,vann",,,rõdu,4.00,2020,,,,,,,,,jah,,,,,,,,,,,,,,harju
3412,1405834,"Vabriku tn 35b,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,68.6 m²,1,3,korteriomand,turvauks,270 000 €,3 935.86 €/m²,,,"848 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,kivimaja,gaasiküte,"dušš,pesumasin,vann,tsentraalne kanalisatsioon,saun","internet,digi-TV",,,,2014,"kinnine hoov,mööbel",,panipaik,,1,elektripliit,,,,,plekk,,,,,,,,,,,,harju
3413,7889484,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,68.9 m²,2,6,korteriomand,,435 000 €,6 313.50 €/m²,,,"1 367 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:102:0040,,C,kivimaja,,,,,,,2022,,,,,1,,,,,,,,,,,,,,,,,,harju
3414,7003465,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,73.4 m²,6,6,korteriomand,,506 000 €,6 893.73 €/m²,,,"1 590 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:102:0040,,C,kivimaja,,,,,rõdu,,2022,,,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3415,6122975,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,2,85.8 m²,6,6,korteriomand,,595 000 €,6 934.73 €/m²,,,"1 869 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:102:0040,,C,kivimaja,,,,,rõdu,,2022,,,,,2,,,,,,,,,,,,,,,,,,harju
3416,4051537,"Möldre tee 14, Laagri,Nõmme linnaosa, Tallinn, Harju maakond",2022-10-16,,3,2,76.3 m²,1,3,korteriomand,,195 000 €,2 555.70 €/m²,,,"613 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78404:408:6191,,D,kivimaja,,,,,rõdu,,2004,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3417,4017665,"Teatri väljak 1-6, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,2,95.1 m²,3,6,korteriomand,,617 500 €,6 493.17 €/m²,,,"1 940 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:102:0040,,C,kivimaja,,,,,,,2022,,,,,2,,,,,,,,,,,,,,,,,,harju
3418,9070187,"Teatri väljak 1, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,2,1,68.8 m²,2,6,korteriomand,,435 000 €,6 322.67 €/m²,,,"1 367 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:102:0040,,C,kivimaja,,,,,,,2022,,,,,1,,,,,,,,,,,,,,,,,,harju
3419,4816294,"J. Koorti tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,32.8 m²,5,5,korteriomand,"turvauks,trepikoda lukus",90 990 €,2 774.09 €/m²,,,"286 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:311:0004,,F,paneelmaja,keskküte,tsentraalne kanalisatsioon,,,klaasitud rõdu,,1972,,tasuta parkimine,,,1,,,,,,bituumen,,,,,,,,,,,,harju
3420,9047848,"Välja tn,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,91.7 m²,,2,kinnistu,turvasüsteem,289 000 €,3 151.58 €/m²,,,"908 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:2139,,,puitmaja,"õhksoojuspump,kombineeritud küte,ahjuküte","dušš,pesumasin,boiler",,,,,1926,külmik,,kelder,,1,,,,,,,,,,jah,,,,,,,,harju
3421,3827441,"Gonsiori tn 30,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab kapitaalremonti,3,2,84.1 m²,2,4,korteriomand,"trepikoda lukus,turvauks,naabrivalve",269 900 €,3 209.27 €/m²,,,"848 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,0,E,kivimaja,"kamin,keskküte","dušš,vann",internet,,,,1939,,,,,,gaasipliit,,,jah,,,,,,,,,,,,,,harju
3422,9188184,"Kadaka tee 137,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,3,84.6 m²,2,8,korteriomand,,259 500 €,3 067.38 €/m²,,,"815 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,0,C,kivimaja,,,,,rõdu,,2008,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
3423,2088609,"Linda tn 5/2, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,1,122.2 m²,1,3,korteriomand,,299 900 €,2 454.17 €/m²,,,"942 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:801:1820,,energiamärgis määramata,kivimaja,,,,,,,1946,,,,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
3424,5643794,"Lasteaia tn 9,Tabasalu alevik, Harku vald, Harju maakond",2022-10-16,,2,1,41.1 m²,4,5,korteriomand,turvauks,110 000 €,,,,"346 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",19801:002:7400,,E,kivimaja,keskküte,"pesumasin,dušš,tsentraalne kanalisatsioon","telefon,digi-TV,internet",,rõdu,,1980,mööbel,"kindel parkimiskoht kinnistul,tasuta parkimine",kelder,,1,elektripliit,,,,,rullmaterjal,,,,,,,,,,,,harju
3425,8720578,"Järveotsa tee 9, HARKU JÄRVE LÄHEDAL,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,49.5 m²,4,9,korteriomand,"turvauks,videokaamerad,trepikoda lukus",122 000 €,2 464.65 €/m²,,,"383 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78406:603:1260,,energiamärgis määramata,paneelmaja,keskküte,"vann,tsentraalne kanalisatsioon,pesumasin","internet,digi-TV",9.00,rõdu,3.00,1977,"kinnine hoov,mööbli võimalus",tasuta parkimine,garderoob,sundventilatsioon,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
3426,3949260,"Linnamäe tee 79,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,2,64.4 m²,5,9,korteriomand,"trepikoda lukus,turvauks,naabrivalve",155 000 €,2 406.83 €/m²,,,"487 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:308:0009,,D,paneelmaja,keskküte,"vann,pesumasin","internet,kaabel-TV,telefon",,,,1986,"mööbel,mööbli võimalus,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
3427,3661060,"Olevimägi 5,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmimisjärgus,5,4,212.3 m²,6,7,korteriomand,,750 000 €,3 532.74 €/m²,,,"2 356 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:2750,0,energiamärgis määramata,kivimaja,,,,,,,1850,,,,,2,,,,,,,,,,,,,,,,,,harju
3428,9351294,"Pae tn 58,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,san remont tehtud,3,,60.5 m²,1,5,korteriomand,"trepikoda lukus,turvauks",112 000 €,1 851.24 €/m²,,,"352 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:312:0680,,E,paneelmaja,keskküte,vann,,,,,,,tasuta parkimine,,,,gaasipliit,,,,,,,,,,,,,,,,,harju
3429,2519727,"Kuusiku tee 3,Loo alevik, Jõelähtme vald, Harju maakond",2022-10-16,valmis,1,1,32.9 m²,4,5,korteriomand,"trepikoda lukus,turvauks,naabrivalve",84 900 €,2 580.55 €/m²,,,"267 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",24504:003:0103,,C,,keskküte,"pesumasin,vann",,,rõdu,4.00,1985,"mööbel,külmik",,,,,elektripliit,,,,,,,,,,,,,,,,,harju
3430,2273551,"Uus-Volta tn 9-10, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,3,122.3 m²,1,3,korteriomand,turvauks,764 900 €,6 254.29 €/m²,,,"2 403 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,"põrandaküte,keskküte","wc ja vannituba eraldi,saun,vann,dušš","internet,kaabel-TV",,terrass,,2022,,,,,2,,,,,,,,,,,,,jah,,,,,harju
