,rooms,floors,area_outside,area,link,address,maakond
3998,3,2/4,,67.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/9119688,"Pikaliiva tn 5-10, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",harju
3999,2,2/3,,79 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kose-tee/9260391,"Kose tee 43-2, Kose,Pirita linnaosa, Tallinn, Harju maakond",harju
4000,3,5/5,,56.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/5253913,"Mustamäe tee 138,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4001,3,4/4,,78.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiikri-tn/2633420,"Kiikri tn 2/3, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4002,2,3/4,,47 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-endla-tn/3889134,"Endla tn 47,Kristiine linnaosa, Tallinn, Harju maakond",harju
4003,4,2/5,,92.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/5918241,"Sõpruse pst 170,Kristiine linnaosa, Tallinn, Harju maakond",harju
4004,3,2/9,,68.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/3656681,"Ümera tn 28a,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4005,3,2/5,,62 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-saase-tn/8774521,"Sääse tn 9, Sääse,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4006,3,4/5,,46.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-valdeku-tn/5321362,"Valdeku tn 118a, Männiku,Nõmme linnaosa, Tallinn, Harju maakond",harju
4007,6,,,169.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-muurivahe-tn/1379326,"Müürivahe tn 60,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4008,3,2/9,,64.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/8589170,"Sõle tn 54, PELGULINN,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
4009,2,4/5,,80 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kentmanni-tn/pc84mp,"Kentmanni tn 20a, Most bankable house in town,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4010,7,4/4,,175 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kentmanni-tn/pcez24,"Kentmanni tn 18-20, Luxury penthouse (USA Embassy),Kesklinna linnaosa, Tallinn, Harju maakond",harju
4011,1,6/9,,15 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-randla-tn/7007719,"Randla tn 13, Põhja -Tallinn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
4012,2,3/5,,41.8 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-nooruse-tn/4778971,"Nooruse tn 8,Loksa linn, Harju maakond",harju
4013,2,2/3,,54.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pallasti-tn/2669843,"Pallasti tn 44,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4014,2,3/4,,37.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-randla-tn/7924593,"Randla tn 16,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
4015,7,,,169.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-muurivahe-tn/2199755,"Müürivahe tn 60,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4016,4,2/3,,100.6 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kuldala-tee/8333037,"Kuldala tee 5,Peetri alevik, Rae vald, Harju maakond",harju
4017,3,6/9,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3616764,"Õismäe tee 38, Õismäe,Haabersti linnaosa, Tallinn, Harju maakond",harju
4018,9,4/4,,253 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-aiandi-tee/6019421,"Aiandi tee 2a,Viimsi alevik, Harju maakond",harju
4019,4,8/9,,220.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-pirita-tee/2947207,"Pirita tee 26,Kadriorg, Tallinn, Harju maakond",harju
4020,4,,,70.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-jakobi-tn/7009803,"Jakobi tn 25,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4021,4,1/3,,79.2 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-vaike-rae-tee/2480286,"Väike-Rae tee 2/13-2,Rae küla, Rae vald, Harju maakond",harju
4022,5,1/3,,104.5 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-vaike-rae-tee/6380820,"Väike-Rae tee 2/12-6,Rae küla, Rae vald, Harju maakond",harju
4023,3,3/3,,68.3 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-vaike-rae-tee/7435398,"Väike-Rae tee 2/12-23,Rae küla, Rae vald, Harju maakond",harju
4024,4,2/3,,85.2 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-vaike-rae-tee/8475414,"Väike-Rae tee 2/12-16,Rae küla, Rae vald, Harju maakond",harju
4025,5,3/3,,86.1 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-rae-kula-vaike-rae-tee/4104250,"Väike-Rae tee 2/12-21,Rae küla, Rae vald, Harju maakond",harju
4026,4,2/3,,130 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/3005129,"Narva mnt 90,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4027,6,1/3,,220 m²,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-meremoisa-kula-mannimae-tee/7208270,"Männimäe tee 11,Meremõisa küla, Lääne-Harju vald, Harju maakond",harju
4028,5,9/9,,97 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vormsi-tn/5864876,"Vormsi tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4029,1,6/9,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/4952596,"Paekaare tn 2,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4030,4,,,70.5 m²,https://city24.ee/real-estate/apartments-for-sale/harku-vald-vaana-kula-sepikoja-tee/2197486,"Sepikoja tee 1-3,Vääna küla, Harku vald, Harju maakond",harju
4031,3,3/3,,113.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-ravila-tn/5062959,"Ravila tn 4/1,Nõmme linnaosa, Tallinn, Harju maakond",harju
4032,4,,,253.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-mundi-tn/9102471,"Mündi tn 2, Old Town,Vanalinn, Tallinn, Harju maakond",harju
4033,1,4/9,,32.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-muhu-tn/9351789,"Muhu tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4034,3,2/2,,97.5 m²,https://city24.ee/real-estate/apartments-for-sale/kiili-vald-kiili-alev-toomhansu/5105547,"Toomhansu 5-8,Kiili alev, Kiili vald, Harju maakond",harju
4035,2,4/4,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kopliranna-tn/3167840,"Kopliranna tn 27,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
4036,4,,,77.6 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-mereranna-tee/2807284,"Mereranna tee 2,Haabneeme alevik, Viimsi vald, Harju maakond",harju
4037,1,1/4,,27.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-parnu-mnt/2599230,"Pärnu mnt 317-17, NÕMME,HIIU,Nõmme linnaosa, Tallinn, Harju maakond",harju
4038,3,3/3,,86.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/8458859,"Võistluse tn 41,Kesklinna linnaosa, Tallinn, Harju maakond",harju
4039,1,1/9,,32.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tn/4367753,"Linnamäe tn 83,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4040,3,5/5,,54 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/8665375,"Mahtra tn 66,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
4041,2,2/5,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/7303106,"Astangu tn 23-9,Haabersti linnaosa, Tallinn, Harju maakond",harju
4042,2,2/5,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/2698640,"Astangu tn 23-7,Haabersti linnaosa, Tallinn, Harju maakond",harju
4043,3,2/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/2205463,"Astangu tn 23-10,Haabersti linnaosa, Tallinn, Harju maakond",harju
4044,3,2/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3372262,"Astangu tn 23-6,Haabersti linnaosa, Tallinn, Harju maakond",harju
4045,2,3/5,,45.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/7724951,"Astangu tn 23-11,Haabersti linnaosa, Tallinn, Harju maakond",harju
4046,2,3/5,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/7667403,"Astangu tn 23-13,Haabersti linnaosa, Tallinn, Harju maakond",harju
4047,3,3/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/2512061,"Astangu tn 23-12,Haabersti linnaosa, Tallinn, Harju maakond",harju
4048,2,4/5,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/4060242,"Astangu tn 23-19,Haabersti linnaosa, Tallinn, Harju maakond",harju
4049,2,4/5,,40 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/4582132,"Astangu tn 23-20,Haabersti linnaosa, Tallinn, Harju maakond",harju
4050,2,5/5,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3840423,"Astangu tn 23-27,Haabersti linnaosa, Tallinn, Harju maakond",harju
4051,2,5/5,,40 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/8224460,"Astangu tn 23-26,Haabersti linnaosa, Tallinn, Harju maakond",harju
4052,2,4/5,,45.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/4437119,"Astangu tn 23-17,Haabersti linnaosa, Tallinn, Harju maakond",harju
4053,2,5/5,,45.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/2882259,"Astangu tn 23-23,Haabersti linnaosa, Tallinn, Harju maakond",harju
4054,3,4/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/8924672,"Astangu tn 23-22,Haabersti linnaosa, Tallinn, Harju maakond",harju
4055,3,5/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/6185277,"Astangu tn 23-28,Haabersti linnaosa, Tallinn, Harju maakond",harju
4056,3,2/8,,58.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tasandi-tn/4415459,"Tasandi tn 5-10,Haabersti linnaosa, Tallinn, Harju maakond",harju
4057,3,5/5,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/8492550,"Astangu tn 23-24,Haabersti linnaosa, Tallinn, Harju maakond",harju
4058,2,2/4,,50.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/2213990,"Aiandi tn 16/1-2, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4059,2,4/8,,40.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/3703545,"Aiandi tn 16/2-15, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4060,3,3/8,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tasandi-tn/3727897,"Tasandi tn 5-12,Haabersti linnaosa, Tallinn, Harju maakond",harju
4061,3,3/4,,65.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/1431230,"Aiandi tn 16/1-16, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4062,3,5/8,,58.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-tasandi-tn/8378536,"Tasandi tn 5-24,Haabersti linnaosa, Tallinn, Harju maakond",harju
4063,3,7/8,,62 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/2504812,"Aiandi tn 16/2-40, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4064,3,3/4,,69.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/1055100,"Aiandi tn 16/1-18, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4065,3,4/4,,65.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/7302412,"Aiandi tn 16/1-19, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4066,3,2/2,,65.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-printsu-tee/6322821,"Printsu tee 1/3-6, Pärnaõue Premium Star,Haabersti linnaosa, Tallinn, Harju maakond",harju
4067,2,2/4,,42.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/3891919,"Aiandi tn 16/1-1, Uus-Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",harju
4068,4,1/5,,80.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/8070650,"Astangu tn 23-1,Haabersti linnaosa, Tallinn, Harju maakond",harju
